Date,Open,High,Low,Close,Adj Close,Volume
2024-04-15,0.9670000076293945,0.9850000143051147,0.9670000076293945,0.9810000061988831,0.9810000061988831,64205650.0
2024-04-16,0.9800000190734863,0.9819999933242798,0.9760000109672546,0.9769999980926514,0.9769999980926514,32640170.0
2024-04-17,0.9779999852180481,0.984000027179718,0.9760000109672546,0.9819999933242798,0.9819999933242798,14602670.0
2024-04-18,0.9829999804496765,0.9919999837875366,0.9819999933242798,0.9900000095367432,0.9900000095367432,19912990.0
2024-04-19,0.9900000095367432,0.9919999837875366,0.9829999804496765,0.9879999756813049,0.9879999756813049,12386980.0
2024-04-22,0.9869999885559082,0.9990000128746033,0.9869999885559082,0.9919999837875366,0.9919999837875366,19130110.0
2024-04-23,0.9929999709129333,0.9980000257492065,0.9909999966621399,0.9929999709129333,0.9929999709129333,12052920.0
2024-04-24,0.996999979019165,0.9990000128746033,0.9940000176429749,0.9990000128746033,0.9990000128746033,16397420.0
2024-04-25,0.9990000128746033,1.0080000162124634,0.9980000257492065,1.0049999952316284,1.0049999952316284,79167360.0
2024-04-26,1.0069999694824219,1.0180000066757202,1.0069999694824219,1.0149999856948853,1.0149999856948853,59185840.0
2024-04-29,1.0180000066757202,1.031999945640564,1.0119999647140503,1.0230000019073486,1.0230000019073486,60967220.0
2024-04-30,1.024999976158142,1.034000039100647,1.0160000324249268,1.0190000534057617,1.0190000534057617,52351710.0
2024-05-06,1.0240000486373901,1.0369999408721924,1.0240000486373901,1.0329999923706055,1.0329999923706055,58565560.0
2024-05-07,1.034000039100647,1.0410000085830688,1.031999945640564,1.0399999618530273,1.0399999618530273,47501840.0
2024-05-08,1.0429999828338623,1.0499999523162842,1.031000018119812,1.031999945640564,1.031999945640564,64725970.0
2024-05-09,1.031999945640564,1.0470000505447388,1.031999945640564,1.0460000038146973,1.0460000038146973,51263020.0
2024-05-10,1.059999942779541,1.0889999866485596,1.0570000410079956,1.0859999656677246,1.0859999656677246,77783120.0
2024-05-13,1.093000054359436,1.1139999628067017,1.0880000591278076,1.1119999885559082,1.1119999885559082,84972900.0
2024-05-14,1.1200000047683716,1.121999979019165,1.0959999561309814,1.0989999771118164,1.0989999771118164,73288410.0
2024-05-15,1.0989999771118164,1.1009999513626099,1.093999981880188,1.0959999561309814,1.0959999561309814,13023030.0
2024-05-16,1.100000023841858,1.121999979019165,1.100000023841858,1.1150000095367432,1.1150000095367432,36984540.0
2024-05-17,1.1200000047683716,1.1269999742507935,1.1119999885559082,1.125,1.125,28941920.0
2024-05-20,1.1299999952316284,1.1369999647140503,1.1299999952316284,1.1319999694824219,1.1319999694824219,17627430.0
2024-05-21,1.128999948501587,1.1319999694824219,1.1169999837875366,1.1180000305175781,1.1180000305175781,26200980.0
2024-05-22,1.11899995803833,1.1319999694824219,1.1180000305175781,1.121999979019165,1.121999979019165,28812750.0
2024-05-23,1.121999979019165,1.121999979019165,1.100000023841858,1.1089999675750732,1.1089999675750732,19587540.0
2024-05-24,1.1059999465942383,1.1100000143051147,1.093999981880188,1.093999981880188,1.093999981880188,17475110.0
2024-05-27,1.093999981880188,1.1160000562667847,1.093999981880188,1.1160000562667847,1.1160000562667847,23780650.0
2024-05-28,1.1150000095367432,1.125,1.1109999418258667,1.1139999628067017,1.1139999628067017,19940400.0
2024-05-29,1.1139999628067017,1.1139999628067017,1.0989999771118164,1.1009999513626099,1.1009999513626099,13095470.0
2024-05-30,1.100000023841858,1.1030000448226929,1.0809999704360962,1.0829999446868896,1.0829999446868896,12919980.0
2024-05-31,1.0880000591278076,1.100000023841858,1.0850000381469727,1.0859999656677246,1.0859999656677246,10979400.0
2024-06-03,1.090000033378601,1.1019999980926514,1.0859999656677246,1.0959999561309814,1.0959999561309814,11910100.0
2024-06-04,1.093000054359436,1.0989999771118164,1.0889999866485596,1.0980000495910645,1.0980000495910645,11695900.0
2024-06-05,1.0989999771118164,1.1069999933242798,1.0839999914169312,1.0870000123977661,1.0870000123977661,14121900.0
2024-06-06,1.093000054359436,1.0980000495910645,1.0859999656677246,1.0880000591278076,1.0880000591278076,14003320.0
2024-06-07,1.090999960899353,1.097000002861023,1.090999960899353,1.0959999561309814,1.0959999561309814,9790500.0
2024-06-11,1.0950000286102295,1.0950000286102295,1.0670000314712524,1.0729999542236328,1.0729999542236328,14943560.0
2024-06-12,1.0679999589920044,1.0709999799728394,1.0570000410079956,1.069000005722046,1.069000005722046,12051350.0
2024-06-13,1.0750000476837158,1.0789999961853027,1.065000057220459,1.0679999589920044,1.0679999589920044,11579710.0
2024-06-14,1.0670000314712524,1.0800000429153442,1.065999984741211,1.0759999752044678,1.0759999752044678,13316470.0
